日期,TTB,TTM,TTS,URL
2024-04-09,150.98,151.98,152.98,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240409.pdf
2024-04-10,150.82,151.82,152.82,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240410.pdf
2024-04-11,152.01,153.01,154.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240411.pdf
2024-04-12,152.09,153.09,154.09,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240412.pdf
2024-04-13,,,,
2024-04-14,,,,
2024-04-15,152.46,153.46,154.46,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240415.pdf
2024-04-16,153.42,154.42,155.42,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240416.pdf
2024-04-17,153.79,154.79,155.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240417.pdf
2024-04-18,153.46,154.46,155.46,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240418.pdf
2024-04-19,153.76,154.76,155.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240419.pdf
2024-04-20,,,,
2024-04-21,,,,
2024-04-22,153.80,154.80,155.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240422.pdf
2024-04-23,153.85,154.85,155.85,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240423.pdf
2024-04-24,153.86,154.86,155.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240424.pdf
2024-04-25,154.53,155.53,156.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240425.pdf
2024-04-26,154.76,155.76,156.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240426.pdf
2024-04-27,,,,
2024-04-28,,,,
2024-04-29,,,,
2024-04-30,155.90,156.90,157.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240430.pdf
2024-05-01,156.97,157.97,158.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240501.pdf
2024-05-02,155.14,156.14,157.14,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240502.pdf
2024-05-03,,,,
2024-05-04,,,,
2024-05-05,,,,
2024-05-06,,,,
2024-05-07,153.11,154.11,155.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240507.pdf
2024-05-08,153.95,154.95,155.95,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240508.pdf
2024-05-09,154.65,155.65,156.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240509.pdf
2024-05-10,154.70,155.70,156.70,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240510.pdf
2024-05-11,,,,
2024-05-12,,,,
2024-05-13,154.98,155.98,156.98,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240513.pdf
2024-05-14,155.36,156.36,157.36,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240514.pdf
2024-05-15,155.53,156.53,157.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240515.pdf
2024-05-16,152.94,153.94,154.94,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240516.pdf
2024-05-17,154.58,155.58,156.58,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240517.pdf
2024-05-18,,,,
2024-05-19,,,,
2024-05-20,154.91,155.91,156.91,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240520.pdf
2024-05-21,155.49,156.49,157.49,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240521.pdf
2024-05-22,155.33,156.33,157.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240522.pdf
2024-05-23,155.92,156.92,157.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240523.pdf
2024-05-24,156.16,157.16,158.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240524.pdf
2024-05-25,,,,
2024-05-26,,,,
2024-05-27,155.87,156.87,157.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240527.pdf
2024-05-28,155.94,156.94,157.94,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240528.pdf
2024-05-29,156.40,157.40,158.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240529.pdf
2024-05-30,156.62,157.62,158.62,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240530.pdf
2024-05-31,155.74,156.74,157.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240531.pdf
2024-06-01,,,,
2024-06-02,,,,
2024-06-03,156.18,157.18,158.18,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240603.pdf
2024-06-04,155.47,156.47,157.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240604.pdf
2024-06-05,154.30,155.30,156.30,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240605.pdf
2024-06-06,154.78,155.78,156.78,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240606.pdf
2024-06-07,154.81,155.81,156.81,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240607.pdf
2024-06-08,,,,
2024-06-09,,,,
2024-06-10,156.01,157.01,158.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240610.pdf
2024-06-11,156.33,157.33,158.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240611.pdf
2024-06-12,156.21,157.21,158.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240612.pdf
2024-06-13,155.89,156.89,157.89,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240613.pdf
2024-06-14,156.31,157.31,158.31,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240614.pdf
2024-06-15,,,,
2024-06-16,,,,
2024-06-17,156.53,157.53,158.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240617.pdf
2024-06-18,156.74,157.74,158.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240618.pdf
2024-06-19,156.96,157.96,158.96,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240619.pdf
2024-06-20,157.16,158.16,159.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240620.pdf
2024-06-21,158.10,159.10,160.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240621.pdf
2024-06-22,,,,
2024-06-23,,,,
2024-06-24,158.88,159.88,160.88,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240624.pdf
2024-06-25,158.56,159.56,160.56,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240625.pdf
2024-06-26,158.78,159.78,160.78,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240626.pdf
2024-06-27,159.78,160.78,161.78,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240627.pdf
2024-06-28,160.07,161.07,162.07,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240628.pdf
2024-06-29,,,,
2024-06-30,,,,
2024-07-01,160.23,161.23,162.23,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240701.pdf
2024-07-02,160.71,161.71,162.71,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240702.pdf
2024-07-03,160.61,161.61,162.61,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240703.pdf
2024-07-04,160.47,161.47,162.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240704.pdf
2024-07-05,160.17,161.17,162.17,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240705.pdf
2024-07-06,,,,
2024-07-07,,,,
2024-07-08,159.77,160.77,161.77,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240708.pdf
2024-07-09,159.95,160.95,161.95,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240709.pdf
2024-07-10,160.55,161.55,162.55,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240710.pdf
2024-07-11,160.73,161.73,162.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240711.pdf
2024-07-12,158.11,159.11,160.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240712.pdf
2024-07-13,,,,
2024-07-14,,,,
2024-07-15,,,,
2024-07-16,157.45,158.45,159.45,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240716.pdf
2024-07-17,157.56,158.56,159.56,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240717.pdf
2024-07-18,154.86,155.86,156.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240718.pdf
2024-07-19,156.49,157.49,158.49,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240719.pdf
2024-07-20,,,,
2024-07-21,,,,
2024-07-22,156.54,157.54,158.54,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240722.pdf
2024-07-23,155.74,156.74,157.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240723.pdf
2024-07-24,154.87,155.87,156.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240724.pdf
2024-07-25,152.36,153.36,154.36,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240725.pdf
2024-07-26,153.13,154.13,155.13,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240726.pdf
2024-07-27,,,,
2024-07-28,,,,
2024-07-29,152.76,153.76,154.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240729.pdf
2024-07-30,153.08,154.08,155.08,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240730.pdf
2024-07-31,151.44,152.44,153.44,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240731.pdf
2024-08-01,148.62,149.62,150.62,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240801.pdf
2024-08-02,148.52,149.52,150.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240802.pdf
2024-08-03,,,,
2024-08-04,,,,
2024-08-05,144.47,145.47,146.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240805.pdf
2024-08-06,143.98,144.98,145.98,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240806.pdf
2024-08-07,146.04,147.04,148.04,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240807.pdf
2024-08-08,145.20,146.20,147.20,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240808.pdf
2024-08-09,146.66,147.66,148.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240809.pdf
2024-08-10,,,,
2024-08-11,,,,
2024-08-12,,,,
2024-08-13,146.34,147.34,148.34,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240813.pdf
2024-08-14,146.12,147.12,148.12,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240814.pdf
2024-08-15,146.39,147.39,148.39,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240815.pdf
2024-08-16,148.13,149.13,150.13,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240816.pdf
2024-08-17,,,,
2024-08-18,,,,
2024-08-19,146.93,147.93,148.93,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240819.pdf
2024-08-20,145.45,146.45,147.45,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240820.pdf
2024-08-21,144.60,145.60,146.60,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240821.pdf
2024-08-22,144.41,145.41,146.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240822.pdf
2024-08-23,145.27,146.27,147.27,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240823.pdf
2024-08-24,,,,
2024-08-25,,,,
2024-08-26,142.56,143.56,144.56,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240826.pdf
2024-08-27,143.86,144.86,145.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240827.pdf
2024-08-28,143.27,144.27,145.27,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240828.pdf
2024-08-29,143.53,144.53,145.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240829.pdf
2024-08-30,143.80,144.80,145.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240830.pdf
2024-08-31,,,,
2024-09-01,,,,
2024-09-02,145.24,146.24,147.24,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240902.pdf
2024-09-03,146.16,147.16,148.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240903.pdf
2024-09-04,144.40,145.40,146.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240904.pdf
2024-09-05,142.79,143.79,144.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240905.pdf
2024-09-06,142.24,143.24,144.24,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240906.pdf
2024-09-07,,,,
2024-09-08,,,,
2024-09-09,141.78,142.78,143.78,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240909.pdf
2024-09-10,142.53,143.53,144.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240910.pdf
2024-09-11,141.12,142.12,143.12,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240911.pdf
2024-09-12,141.85,142.85,143.85,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240912.pdf
2024-09-13,140.54,141.54,142.54,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240913.pdf
2024-09-14,,,,
2024-09-15,,,,
2024-09-16,,,,
2024-09-17,139.77,140.77,141.77,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240917.pdf
2024-09-18,140.62,141.62,142.62,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240918.pdf
2024-09-19,142.64,143.64,144.64,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240919.pdf
2024-09-20,141.76,142.76,143.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240920.pdf
2024-09-21,,,,
2024-09-22,,,,
2024-09-23,,,,
2024-09-24,142.74,143.74,144.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240924.pdf
2024-09-25,142.33,143.33,144.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240925.pdf
2024-09-26,143.61,144.61,145.61,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240926.pdf
2024-09-27,144.53,145.53,146.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240927.pdf
2024-09-28,,,,
2024-09-29,,,,
2024-09-30,141.73,142.73,143.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation240930.pdf
2024-10-01,143.10,144.10,145.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241001.pdf
2024-10-02,142.93,143.93,144.93,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241002.pdf
2024-10-03,146.12,147.12,148.12,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241003.pdf
2024-10-04,145.72,146.72,147.72,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241004.pdf
2024-10-05,,,,
2024-10-06,,,,
2024-10-07,147.47,148.47,149.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241007.pdf
2024-10-08,146.90,147.90,148.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241008.pdf
2024-10-09,147.25,148.25,149.25,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241009.pdf
2024-10-10,148.41,149.41,150.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241010.pdf
2024-10-11,147.62,148.62,149.62,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241011.pdf
2024-10-12,,,,
2024-10-13,,,,
2024-10-14,,,,
2024-10-15,148.67,149.67,150.67,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241015.pdf
2024-10-16,148.29,149.29,150.29,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241016.pdf
2024-10-17,148.64,149.64,150.64,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241017.pdf
2024-10-18,149.13,150.13,151.13,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241018.pdf
2024-10-19,,,,
2024-10-20,,,,
2024-10-21,148.43,149.43,150.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241021.pdf
2024-10-22,149.74,150.74,151.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241022.pdf
2024-10-23,150.37,151.37,152.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241023.pdf
2024-10-24,151.79,152.79,153.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241024.pdf
2024-10-25,151.16,152.16,153.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation241025.pdf
2024-10-26,,,,
2024-10-27,,,,
