日期,TTB,TTM,TTS,URL
2019-03-25,108.93,109.93,110.93,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190325.pdf
2019-03-26,109.21,110.21,111.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190326.pdf
2019-03-27,109.53,110.53,111.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190327.pdf
2019-03-28,109.35,110.35,111.35,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190328.pdf
2019-03-29,110.01,111.01,112.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190329.pdf
2019-03-30,,,,
2019-03-31,,,,
2019-04-01,110.10,111.10,112.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190401.pdf
2019-04-02,110.44,111.44,112.44,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190402.pdf
2019-04-03,110.53,111.53,112.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190403.pdf
2019-04-04,110.52,111.52,112.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190404.pdf
2019-04-05,110.82,111.82,112.82,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190405.pdf
2019-04-06,,,,
2019-04-07,,,,
2019-04-08,110.48,111.48,112.48,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190408.pdf
2019-04-09,110.40,111.40,112.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190409.pdf
2019-04-10,110.20,111.20,112.20,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190410.pdf
2019-04-11,110.11,111.11,112.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190411.pdf
2019-04-12,110.81,111.81,112.81,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190412.pdf
2019-04-13,,,,
2019-04-14,,,,
2019-04-15,111.02,112.02,113.02,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190415.pdf
2019-04-16,110.99,111.99,112.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190416.pdf
2019-04-17,111.16,112.16,113.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190417.pdf
2019-04-18,111.00,112.00,113.00,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190418.pdf
2019-04-19,111.01,112.01,113.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190419.pdf
2019-04-20,,,,
2019-04-21,,,,
2019-04-22,111.03,112.03,113.03,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190422.pdf
2019-04-23,110.87,111.87,112.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190423.pdf
2019-04-24,110.96,111.96,112.96,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190424.pdf
2019-04-25,111.28,112.28,113.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190425.pdf
2019-04-26,110.87,111.87,112.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190426.pdf
2019-04-27,,,,
2019-04-28,,,,
2019-04-29,,,,
2019-04-30,,,,
2019-05-01,,,,
2019-05-02,,,,
2019-05-03,,,,
2019-05-04,,,,
2019-05-05,,,,
2019-05-06,,,,
2019-05-07,109.70,110.70,111.70,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190507.pdf
2019-05-08,109.19,110.19,111.19,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190508.pdf
2019-05-09,108.99,109.99,110.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190509.pdf
2019-05-10,108.92,109.92,110.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190510.pdf
2019-05-11,,,,
2019-05-12,,,,
2019-05-13,108.74,109.74,110.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190513.pdf
2019-05-14,108.43,109.43,110.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190514.pdf
2019-05-15,108.62,109.62,110.62,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190515.pdf
2019-05-16,108.51,109.51,110.51,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190516.pdf
2019-05-17,108.99,109.99,110.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190517.pdf
2019-05-18,,,,
2019-05-19,,,,
2019-05-20,109.19,110.19,111.19,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190520.pdf
2019-05-21,109.18,110.18,111.18,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190521.pdf
2019-05-22,109.51,110.51,111.51,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190522.pdf
2019-05-23,109.28,110.28,111.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190523.pdf
2019-05-24,108.76,109.76,110.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190524.pdf
2019-05-25,,,,
2019-05-26,,,,
2019-05-27,108.49,109.49,110.49,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190527.pdf
2019-05-28,108.60,109.60,110.60,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190528.pdf
2019-05-29,108.30,109.30,110.30,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190529.pdf
2019-05-30,108.58,109.58,110.58,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190530.pdf
2019-05-31,108.37,109.37,110.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190531.pdf
2019-06-01,,,,
2019-06-02,,,,
2019-06-03,107.34,108.34,109.34,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190603.pdf
2019-06-04,106.92,107.92,108.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190604.pdf
2019-06-05,107.13,108.13,109.13,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190605.pdf
2019-06-06,107.41,108.41,109.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190606.pdf
2019-06-07,107.53,108.53,109.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190607.pdf
2019-06-08,,,,
2019-06-09,,,,
2019-06-10,107.52,108.52,109.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190610.pdf
2019-06-11,107.51,108.51,109.51,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190611.pdf
2019-06-12,107.56,108.56,109.56,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190612.pdf
2019-06-13,107.53,108.53,109.53,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190613.pdf
2019-06-14,107.43,108.43,109.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190614.pdf
2019-06-15,,,,
2019-06-16,,,,
2019-06-17,107.66,108.66,109.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190617.pdf
2019-06-18,107.57,108.57,109.57,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190618.pdf
2019-06-19,107.57,108.57,109.57,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190619.pdf
2019-06-20,106.80,107.80,108.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190620.pdf
2019-06-21,106.37,107.37,108.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190621.pdf
2019-06-22,,,,
2019-06-23,,,,
2019-06-24,106.40,107.40,108.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190624.pdf
2019-06-25,106.34,107.34,108.34,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190625.pdf
2019-06-26,106.37,107.37,108.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190626.pdf
2019-06-27,106.72,107.72,108.72,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190627.pdf
2019-06-28,106.75,107.75,108.75,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190628.pdf
2019-06-29,,,,
2019-06-30,,,,
2019-07-01,107.26,108.26,109.26,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190701.pdf
2019-07-02,107.47,108.47,109.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190702.pdf
2019-07-03,106.71,107.71,108.71,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190703.pdf
2019-07-04,106.81,107.81,108.81,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190704.pdf
2019-07-05,106.91,107.91,108.91,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190705.pdf
2019-07-06,,,,
2019-07-07,,,,
2019-07-08,107.55,108.55,109.55,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190708.pdf
2019-07-09,107.88,108.88,109.88,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190709.pdf
2019-07-10,108.01,109.01,110.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190710.pdf
2019-07-11,107.20,108.20,109.20,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190711.pdf
2019-07-12,107.57,108.57,109.57,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190712.pdf
2019-07-13,,,,
2019-07-14,,,,
2019-07-15,,,,
2019-07-16,106.97,107.97,108.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190716.pdf
2019-07-17,107.31,108.31,109.31,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190717.pdf
2019-07-18,106.84,107.84,108.84,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190718.pdf
2019-07-19,106.55,107.55,108.55,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190719.pdf
2019-07-20,,,,
2019-07-21,,,,
2019-07-22,106.99,107.99,108.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190722.pdf
2019-07-23,107.05,108.05,109.05,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190723.pdf
2019-07-24,107.21,108.21,109.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190724.pdf
2019-07-25,107.22,108.22,109.22,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190725.pdf
2019-07-26,107.74,108.74,109.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190726.pdf
2019-07-27,,,,
2019-07-28,,,,
2019-07-29,107.47,108.47,109.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190729.pdf
2019-07-30,107.89,108.89,109.89,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190730.pdf
2019-07-31,107.64,108.64,109.64,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190731.pdf
2019-08-01,108.27,109.27,110.27,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190801.pdf
2019-08-02,106.17,107.17,108.17,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190802.pdf
2019-08-03,,,,
2019-08-04,,,,
2019-08-05,105.36,106.36,107.36,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190805.pdf
2019-08-06,104.86,105.86,106.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190806.pdf
2019-08-07,105.15,106.15,107.15,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190807.pdf
2019-08-08,105.11,106.11,107.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190808.pdf
2019-08-09,105.02,106.02,107.02,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190809.pdf
2019-08-10,,,,
2019-08-11,,,,
2019-08-12,,,,
2019-08-13,104.43,105.43,106.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190813.pdf
2019-08-14,105.40,106.40,107.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190814.pdf
2019-08-15,105.05,106.05,107.05,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190815.pdf
2019-08-16,105.15,106.15,107.15,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190816.pdf
2019-08-17,,,,
2019-08-18,,,,
2019-08-19,105.43,106.43,107.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190819.pdf
2019-08-20,105.65,106.65,107.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190820.pdf
2019-08-21,105.37,106.37,107.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190821.pdf
2019-08-22,105.59,106.59,107.59,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190822.pdf
2019-08-23,105.66,106.66,107.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190823.pdf
2019-08-24,,,,
2019-08-25,,,,
2019-08-26,104.10,105.10,106.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190826.pdf
2019-08-27,104.86,105.86,106.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190827.pdf
2019-08-28,104.73,105.73,106.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190828.pdf
2019-08-29,105.04,106.04,107.04,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190829.pdf
2019-08-30,105.47,106.47,107.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190830.pdf
2019-08-31,,,,
2019-09-01,,,,
2019-09-02,105.13,106.13,107.13,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190902.pdf
2019-09-03,105.32,106.32,107.32,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190903.pdf
2019-09-04,104.92,105.92,106.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190904.pdf
2019-09-05,105.44,106.44,107.44,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190905.pdf
2019-09-06,106.10,107.10,108.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190906.pdf
2019-09-07,,,,
2019-09-08,,,,
2019-09-09,105.97,106.97,107.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190909.pdf
2019-09-10,106.45,107.45,108.45,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190910.pdf
2019-09-11,106.66,107.66,108.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190911.pdf
2019-09-12,107.09,108.09,109.09,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190912.pdf
2019-09-13,107.25,108.25,109.25,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190913.pdf
2019-09-14,,,,
2019-09-15,,,,
2019-09-16,,,,
2019-09-17,107.22,108.22,109.22,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190917.pdf
2019-09-18,107.21,108.21,109.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190918.pdf
2019-09-19,107.42,108.42,109.42,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190919.pdf
2019-09-20,107.06,108.06,109.06,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190920.pdf
2019-09-21,,,,
2019-09-22,,,,
2019-09-23,,,,
2019-09-24,106.69,107.69,108.69,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190924.pdf
2019-09-25,106.11,107.11,108.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190925.pdf
2019-09-26,106.74,107.74,108.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190926.pdf
2019-09-27,106.83,107.83,108.83,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190927.pdf
2019-09-28,,,,
2019-09-29,,,,
2019-09-30,106.96,107.96,108.96,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation190930.pdf
2019-10-01,107.16,108.16,109.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191001.pdf
2019-10-02,106.73,107.73,108.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191002.pdf
2019-10-03,106.09,107.09,108.09,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191003.pdf
2019-10-04,105.86,106.86,107.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191004.pdf
2019-10-05,,,,
2019-10-06,,,,
2019-10-07,105.78,106.78,107.78,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191007.pdf
2019-10-08,106.40,107.40,108.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191008.pdf
2019-10-09,106.10,107.10,108.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191009.pdf
2019-10-10,106.37,107.37,108.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191010.pdf
2019-10-11,107.11,108.11,109.11,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191011.pdf
2019-10-12,,,,
2019-10-13,,,,
2019-10-14,,,,
2019-10-15,107.41,108.41,109.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191015.pdf
2019-10-16,107.74,108.74,109.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191016.pdf
2019-10-17,107.73,108.73,109.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191017.pdf
2019-10-18,107.72,108.72,109.72,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191018.pdf
2019-10-19,,,,
2019-10-20,,,,
2019-10-21,107.52,108.52,109.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191021.pdf
2019-10-22,,,,
2019-10-23,107.40,108.40,109.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191023.pdf
2019-10-24,107.69,108.69,109.69,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191024.pdf
2019-10-25,107.74,108.74,109.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191025.pdf
2019-10-26,,,,
2019-10-27,,,,
2019-10-28,107.79,108.79,109.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191028.pdf
2019-10-29,108.02,109.02,110.02,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191029.pdf
2019-10-30,107.87,108.87,109.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191030.pdf
2019-10-31,107.87,108.87,109.87,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation191031.pdf
