日期,TTB,TTM,TTS,URL
2021-03-17,108.14,109.14,110.14,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210317.pdf
2021-03-18,107.97,108.97,109.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210318.pdf
2021-03-19,108.10,109.10,110.10,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210319.pdf
2021-03-20,,,,
2021-03-21,,,,
2021-03-22,107.92,108.92,109.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210322.pdf
2021-03-23,107.84,108.84,109.84,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210323.pdf
2021-03-24,107.65,108.65,109.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210324.pdf
2021-03-25,107.90,108.90,109.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210325.pdf
2021-03-26,108.31,109.31,110.31,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210326.pdf
2021-03-27,,,,
2021-03-28,,,,
2021-03-29,108.63,109.63,110.63,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210329.pdf
2021-03-30,108.83,109.83,110.83,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210330.pdf
2021-03-31,109.72,110.72,111.72,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210331.pdf
2021-04-01,109.84,110.84,111.84,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210401.pdf
2021-04-02,109.66,110.66,111.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210402.pdf
2021-04-03,,,,
2021-04-04,,,,
2021-04-05,109.67,110.67,111.67,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210405.pdf
2021-04-06,109.30,110.30,111.30,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210406.pdf
2021-04-07,108.81,109.81,110.81,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210407.pdf
2021-04-08,108.83,109.83,110.83,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210408.pdf
2021-04-09,108.31,109.31,110.31,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210409.pdf
2021-04-10,,,,
2021-04-11,,,,
2021-04-12,108.73,109.73,110.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210412.pdf
2021-04-13,108.58,109.58,110.58,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210413.pdf
2021-04-14,107.82,108.82,109.82,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210414.pdf
2021-04-15,107.91,108.91,109.91,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210415.pdf
2021-04-16,107.72,108.72,109.72,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210416.pdf
2021-04-17,,,,
2021-04-18,,,,
2021-04-19,107.64,108.64,109.64,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210419.pdf
2021-04-20,107.21,108.21,109.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210420.pdf
2021-04-21,107.08,108.08,109.08,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210421.pdf
2021-04-22,107.05,108.05,109.05,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210422.pdf
2021-04-23,106.94,107.94,108.94,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210423.pdf
2021-04-24,,,,
2021-04-25,,,,
2021-04-26,106.91,107.91,108.91,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210426.pdf
2021-04-27,107.14,108.14,109.14,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210427.pdf
2021-04-28,107.93,108.93,109.93,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210428.pdf
2021-04-29,,,,
2021-04-30,107.98,108.98,109.98,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210430.pdf
2021-05-01,,,,
2021-05-02,,,,
2021-05-03,,,,
2021-05-04,,,,
2021-05-05,,,,
2021-05-06,108.33,109.33,110.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210506.pdf
2021-05-07,108.15,109.15,110.15,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210507.pdf
2021-05-08,,,,
2021-05-09,,,,
2021-05-10,107.77,108.77,109.77,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210510.pdf
2021-05-11,107.99,108.99,109.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210511.pdf
2021-05-12,107.80,108.80,109.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210512.pdf
2021-05-13,108.63,109.63,110.63,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210513.pdf
2021-05-14,108.64,109.64,110.64,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210514.pdf
2021-05-15,,,,
2021-05-16,,,,
2021-05-17,108.41,109.41,110.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210517.pdf
2021-05-18,108.21,109.21,110.21,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210518.pdf
2021-05-19,108.00,109.00,110.00,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210519.pdf
2021-05-20,108.25,109.25,110.25,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210520.pdf
2021-05-21,107.90,108.90,109.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210521.pdf
2021-05-22,,,,
2021-05-23,,,,
2021-05-24,107.97,108.97,109.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210524.pdf
2021-05-25,107.86,108.86,109.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210525.pdf
2021-05-26,107.79,108.79,109.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210526.pdf
2021-05-27,108.15,109.15,110.15,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210527.pdf
2021-05-28,108.97,109.97,110.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210528.pdf
2021-05-29,,,,
2021-05-30,,,,
2021-05-31,108.80,109.80,110.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210531.pdf
2021-06-01,108.40,109.40,110.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210601.pdf
2021-06-02,108.65,109.65,110.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210602.pdf
2021-06-03,108.60,109.60,110.60,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210603.pdf
2021-06-04,109.28,110.28,111.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210604.pdf
2021-06-05,,,,
2021-06-06,,,,
2021-06-07,108.58,109.58,110.58,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210607.pdf
2021-06-08,108.44,109.44,110.44,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210608.pdf
2021-06-09,108.45,109.45,110.45,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210609.pdf
2021-06-10,108.66,109.66,110.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210610.pdf
2021-06-11,108.46,109.46,110.46,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210611.pdf
2021-06-12,,,,
2021-06-13,,,,
2021-06-14,108.80,109.80,110.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210614.pdf
2021-06-15,109.12,110.12,111.12,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210615.pdf
2021-06-16,109.16,110.16,111.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210616.pdf
2021-06-17,109.76,110.76,111.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210617.pdf
2021-06-18,109.33,110.33,111.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210618.pdf
2021-06-19,,,,
2021-06-20,,,,
2021-06-21,109.25,110.25,111.25,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210621.pdf
2021-06-22,109.28,110.28,111.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210622.pdf
2021-06-23,109.73,110.73,111.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210623.pdf
2021-06-24,110.05,111.05,112.05,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210624.pdf
2021-06-25,110.00,111.00,112.00,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210625.pdf
2021-06-26,,,,
2021-06-27,,,,
2021-06-28,109.69,110.69,111.69,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210628.pdf
2021-06-29,109.52,110.52,111.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210629.pdf
2021-06-30,109.61,110.61,111.61,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210630.pdf
2021-07-01,110.12,111.12,112.12,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210701.pdf
2021-07-02,110.66,111.66,112.66,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210702.pdf
2021-07-03,,,,
2021-07-04,,,,
2021-07-05,110.15,111.15,112.15,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210705.pdf
2021-07-06,109.88,110.88,111.88,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210706.pdf
2021-07-07,109.45,110.45,111.45,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210707.pdf
2021-07-08,109.58,110.58,111.58,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210708.pdf
2021-07-09,108.92,109.92,110.92,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210709.pdf
2021-07-10,,,,
2021-07-11,,,,
2021-07-12,109.16,110.16,111.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210712.pdf
2021-07-13,109.40,110.40,111.40,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210713.pdf
2021-07-14,109.63,110.63,111.63,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210714.pdf
2021-07-15,108.93,109.93,110.93,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210715.pdf
2021-07-16,108.91,109.91,110.91,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210716.pdf
2021-07-17,,,,
2021-07-18,,,,
2021-07-19,108.89,109.89,110.89,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210719.pdf
2021-07-20,108.57,109.57,110.57,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210720.pdf
2021-07-21,108.98,109.98,110.98,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210721.pdf
2021-07-22,,,,
2021-07-23,,,,
2021-07-24,,,,
2021-07-25,,,,
2021-07-26,109.54,110.54,111.54,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210726.pdf
2021-07-27,109.26,110.26,111.26,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210727.pdf
2021-07-28,108.85,109.85,110.85,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210728.pdf
2021-07-29,108.73,109.73,110.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210729.pdf
2021-07-30,108.52,109.52,110.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210730.pdf
2021-07-31,,,,
2021-08-01,,,,
2021-08-02,108.65,109.65,110.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210802.pdf
2021-08-03,108.33,109.33,110.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210803.pdf
2021-08-04,108.07,109.07,110.07,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210804.pdf
2021-08-05,108.67,109.67,110.67,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210805.pdf
2021-08-06,108.89,109.89,110.89,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210806.pdf
2021-08-07,,,,
2021-08-08,,,,
2021-08-09,,,,
2021-08-10,109.33,110.33,111.33,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210810.pdf
2021-08-11,109.68,110.68,111.68,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210811.pdf
2021-08-12,109.35,110.35,111.35,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210812.pdf
2021-08-13,109.47,110.47,111.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210813.pdf
2021-08-14,,,,
2021-08-15,,,,
2021-08-16,108.47,109.47,110.47,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210816.pdf
2021-08-17,108.22,109.22,110.22,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210817.pdf
2021-08-18,108.52,109.52,110.52,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210818.pdf
2021-08-19,108.97,109.97,110.97,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210819.pdf
2021-08-20,108.89,109.89,110.89,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210820.pdf
2021-08-21,,,,
2021-08-22,,,,
2021-08-23,108.86,109.86,110.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210823.pdf
2021-08-24,108.76,109.76,110.76,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210824.pdf
2021-08-25,108.86,109.86,110.86,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210825.pdf
2021-08-26,109.08,110.08,111.08,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210826.pdf
2021-08-27,109.00,110.00,111.00,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210827.pdf
2021-08-28,,,,
2021-08-29,,,,
2021-08-30,108.73,109.73,110.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210830.pdf
2021-08-31,108.90,109.90,110.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210831.pdf
2021-09-01,109.20,110.20,111.20,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210901.pdf
2021-09-02,109.00,110.00,111.00,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210902.pdf
2021-09-03,108.95,109.95,110.95,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210903.pdf
2021-09-04,,,,
2021-09-05,,,,
2021-09-06,108.84,109.84,110.84,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210906.pdf
2021-09-07,108.80,109.80,110.80,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210907.pdf
2021-09-08,109.28,110.28,111.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210908.pdf
2021-09-09,109.23,110.23,111.23,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210909.pdf
2021-09-10,108.79,109.79,110.79,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210910.pdf
2021-09-11,,,,
2021-09-12,,,,
2021-09-13,108.99,109.99,110.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210913.pdf
2021-09-14,109.05,110.05,111.05,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210914.pdf
2021-09-15,108.65,109.65,110.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210915.pdf
2021-09-16,108.41,109.41,110.41,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210916.pdf
2021-09-17,108.81,109.81,110.81,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210917.pdf
2021-09-18,,,,
2021-09-19,,,,
2021-09-20,,,,
2021-09-21,108.57,109.57,110.57,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210921.pdf
2021-09-22,108.22,109.22,110.22,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210922.pdf
2021-09-23,,,,
2021-09-24,109.42,110.42,111.42,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210924.pdf
2021-09-25,,,,
2021-09-26,,,,
2021-09-27,109.75,110.75,111.75,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210927.pdf
2021-09-28,110.01,111.01,112.01,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210928.pdf
2021-09-29,110.65,111.65,112.65,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210929.pdf
2021-09-30,110.95,111.95,112.95,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation210930.pdf
2021-10-01,110.43,111.43,112.43,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211001.pdf
2021-10-02,,,,
2021-10-03,,,,
2021-10-04,109.99,110.99,111.99,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211004.pdf
2021-10-05,109.94,110.94,111.94,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211005.pdf
2021-10-06,110.63,111.63,112.63,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211006.pdf
2021-10-07,110.38,111.38,112.38,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211007.pdf
2021-10-08,110.74,111.74,112.74,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211008.pdf
2021-10-09,,,,
2021-10-10,,,,
2021-10-11,111.30,112.30,113.30,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211011.pdf
2021-10-12,112.50,113.50,114.50,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211012.pdf
2021-10-13,112.48,113.48,114.48,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211013.pdf
2021-10-14,112.37,113.37,114.37,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211014.pdf
2021-10-15,112.90,113.90,114.90,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211015.pdf
2021-10-16,,,,
2021-10-17,,,,
2021-10-18,113.26,114.26,115.26,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211018.pdf
2021-10-19,113.19,114.19,115.19,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211019.pdf
2021-10-20,113.68,114.68,115.68,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211020.pdf
2021-10-21,113.28,114.28,115.28,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211021.pdf
2021-10-22,113.04,114.04,115.04,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211022.pdf
2021-10-23,,,,
2021-10-24,,,,
2021-10-25,112.73,113.73,114.73,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211025.pdf
2021-10-26,112.85,113.85,114.85,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211026.pdf
2021-10-27,113.16,114.16,115.16,https://www.mizuhobank.co.jp/market/historical/backnumber_b/pdf/fx-quotation211027.pdf
